run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
483,925.4,770.5,162,26,149,14.3,229.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,537.1
484,573.3,-773.2,148,15,337,10.6,346.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,855.3
485,-947.5,672.3,106,26,2,13.3,137.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3329.7
486,790.4,-26.7,203,6,94,18.3,283.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,831.3
487,716.2,404.7,203,11,67,0.1,41.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,3388.2
488,-845.3,-301.9,106,5,316,5.8,141.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
489,-340.5,-46.7,142,42,291,20.2,167.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,561.1
490,-811.9,558.9,183,43,12,29.1,210.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,102.5
491,-214.0,-406.8,165,24,343,6.8,358.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,942.1
492,-573.0,-196.3,147,23,329,16.8,96.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,401.4
493,187.5,-440.7,148,7,359,5.5,250.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,2713.4
494,-691.8,-377.6,121,45,42,1.9,137.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,426.3
495,560.0,-54.3,146,40,170,5.6,268.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1829.2
496,409.6,735.4,106,4,73,3.1,267.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,6.9
497,-108.7,-505.6,142,28,360,18.9,238.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,286.9
498,-526.2,568.2,185,43,65,16.2,297.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,642.3
499,527.4,-8.9,164,11,231,5.8,339.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1175.8
500,-275.8,-178.2,124,34,251,23.8,294.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,457.7
501,531.9,-790.6,124,12,75,10.0,0.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,263.8
502,-248.4,-424.4,148,43,6,12.0,72.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,769.0
503,195.1,-1.4,147,33,117,24.3,161.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1047.7
504,-339.4,-339.0,148,4,160,17.0,226.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1249.2
505,-786.0,490.9,145,37,33,6.4,358.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3009.0
506,635.2,495.4,187,26,358,2.2,286.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1042.8
507,-908.5,126.3,106,8,193,16.2,3.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1967.5
508,648.4,-513.8,203,34,271,5.7,218.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1535.9
509,-483.7,763.9,148,38,263,8.5,158.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1292.3
510,-824.9,476.9,186,37,136,30.7,349.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,757.9
511,-660.7,15.8,204,24,358,19.2,22.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1418.0
512,-503.1,-74.6,202,33,62,28.0,35.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,984.3
513,-652.1,41.7,186,34,184,8.6,17.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,1019.0
514,-6.5,-741.3,163,15,269,10.9,79.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1496.3
515,118.1,662.7,123,28,155,5.4,67.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2512.2
516,-199.6,846.9,143,41,69,11.3,249.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,162.3
517,454.7,-444.6,106,45,3,12.1,336.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1031.0
518,-689.3,-195.4,103,1,165,11.6,283.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,3419.5
519,-164.9,-318.2,141,43,275,10.2,95.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,4.0
520,-674.6,-296.3,163,27,51,16.2,71.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,692.8
521,919.9,466.8,144,32,326,29.9,105.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,833.3
522,-324.0,-586.1,182,4,75,23.5,177.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,331.4
523,659.6,-215.4,184,37,144,27.3,103.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,456.1
524,308.0,-953.9,103,23,179,3.0,37.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3419.5
525,-328.9,-46.7,108,6,199,14.7,346.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,2904.0
526,100.5,128.9,186,38,208,13.5,109.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,690.1
527,955.7,894.1,105,30,313,18.8,234.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,208.2
528,295.7,-178.5,103,17,143,0.8,94.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,30.0
529,-242.3,-492.4,183,42,60,19.1,282.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,247.1
530,872.7,-790.2,142,26,282,8.1,205.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,329.1
531,795.3,484.3,145,45,216,10.7,234.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,938.7
532,-554.8,2.0,142,18,351,25.4,209.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,245.1
533,-858.9,881.4,188,43,195,1.4,15.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,328.9
534,413.6,272.4,104,44,127,30.2,16.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3419.5
535,-602.5,257.7,142,26,176,6.2,160.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,337.2
536,-607.3,307.2,144,18,273,18.9,67.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1205.8
537,-754.3,240.3,163,25,100,12.5,2.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1303.7
538,874.3,-941.7,201,20,108,17.7,139.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1329.0
539,-547.6,-535.6,143,37,125,4.0,156.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,580.0
540,-601.9,-520.2,122,18,177,10.1,264.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,2381.2
541,499.1,-762.6,102,25,262,29.3,304.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,559.3
542,627.8,465.3,184,12,129,11.1,27.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,291.3
543,948.4,-432.4,108,8,92,10.1,35.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3419.5
544,-271.9,-246.2,203,22,187,0.3,34.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,3333.2
545,-163.7,-190.0,141,1,252,26.9,178.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1070.2
546,-728.2,-240.1,106,28,9,26.9,191.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1923.7
547,30.2,292.5,187,10,282,1.4,146.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,111.0
548,67.2,791.8,161,31,266,5.8,334.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,598.0
549,-137.0,-249.7,124,25,171,21.2,284.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,333.1
550,347.4,-338.4,123,11,199,14.4,313.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,614.7
551,-792.6,-137.8,182,25,68,15.1,161.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,266.7
552,-681.3,765.5,124,10,99,22.4,356.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1692.6
553,-356.0,-540.8,141,39,283,27.2,239.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1327.3
554,314.9,317.0,142,20,60,7.9,286.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,52.5
555,-535.7,156.9,106,9,155,11.9,156.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,3414.2
556,-939.3,-118.0,204,16,26,14.2,53.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,2240.8
557,-522.4,684.7,188,21,149,10.7,224.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,495.7
558,-218.0,-546.1,108,21,31,6.5,290.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,320.5
559,549.9,-563.5,185,1,305,12.7,21.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,735.5
560,22.7,-406.9,203,22,171,8.7,256.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,2803.5
561,-490.8,-363.9,109,43,12,1.6,311.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
562,-738.4,-158.8,144,20,196,23.7,229.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,807.1
563,223.7,-863.3,161,41,306,6.4,147.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,271.5
564,557.1,-39.8,148,25,84,25.4,225.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,865.3
565,712.9,-818.6,181,18,198,14.6,187.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,69.8
566,682.8,104.6,103,33,93,3.5,152.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,3223.6
567,159.4,516.2,143,12,69,19.4,122.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,358.1
568,-710.3,264.6,183,24,161,11.3,53.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,143.9
569,-358.6,-622.6,163,4,168,28.2,56.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,473.0
570,-556.7,513.7,202,0,204,0.5,5.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,3108.9
571,-611.7,-572.8,147,42,241,26.0,154.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,2750.1
572,545.3,196.5,148,8,253,18.9,27.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1280.5
573,779.7,-583.5,109,33,109,2.3,196.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
574,-170.8,-353.8,202,42,157,10.9,302.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,1660.2
575,308.2,-288.9,147,38,83,15.8,341.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,1245.9
576,297.9,419.7,187,44,189,26.8,95.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,214.4
577,877.2,-677.1,108,34,342,20.4,26.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2567.3
578,-858.8,107.7,101,8,225,16.8,116.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,777.0
579,738.6,-721.6,105,27,144,25.4,121.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,929.8
580,207.2,476.2,145,10,290,13.2,278.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,2726.6
581,-192.6,157.1,103,10,144,9.3,272.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2658.9
582,-794.3,371.6,181,16,119,18.4,8.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,107.0
583,843.3,825.2,163,40,30,11.9,144.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1970.2
584,135.2,948.2,184,44,18,5.0,331.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,387.6
585,858.9,-144.4,146,16,94,2.8,74.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,3319.7
586,-591.7,163.1,182,35,334,28.6,303.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,480.4
587,573.4,841.4,144,32,186,27.2,87.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,633.8
588,-315.5,-695.2,186,32,250,10.6,148.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1245.9
589,-600.5,-612.1,201,1,284,6.5,138.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,856.2
590,-766.4,495.9,183,39,16,20.0,50.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,212.8
591,-42.1,-19.2,182,38,111,20.8,148.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,351.4
592,655.1,679.7,147,27,113,15.1,258.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,435.2
593,-337.4,-207.1,149,5,71,13.9,91.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,668.1
594,-444.1,625.3,103,44,326,30.5,284.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2949.6
595,727.6,-813.8,146,19,348,10.3,17.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1037.0
596,611.6,-48.7,122,10,3,9.3,185.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,621.8
597,-926.6,745.6,107,28,231,19.5,50.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1866.1
598,-870.7,480.0,122,26,259,2.8,145.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1038.4
599,243.5,575.8,143,39,194,29.6,239.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,397.9
600,361.9,265.3,141,37,80,10.1,324.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,122.1
601,-299.3,545.4,107,12,101,17.0,198.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1819.4
602,-830.8,-416.4,182,18,94,10.5,313.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,55.6
603,-810.2,-577.7,109,19,310,30.3,159.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
604,249.8,-783.2,109,2,246,18.6,325.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,2839.3
605,-938.1,-191.1,186,14,112,15.8,305.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,1067.7
606,692.1,53.2,181,26,335,17.6,331.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,131.7
607,761.4,-342.0,162,6,37,23.2,262.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,325.1
608,651.4,-278.8,188,9,281,9.2,167.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1110.4
609,-872.1,346.2,121,39,34,15.5,310.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,1360.4
610,-351.3,-295.9,105,3,223,6.8,204.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,3419.5
611,881.1,239.1,202,7,282,20.9,30.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1175.1
612,-34.8,-450.4,188,27,27,4.4,68.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,757.0
613,-374.8,776.6,124,23,205,23.0,325.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1600.1
614,-842.2,-695.3,149,40,230,26.9,126.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2307.8
615,498.8,233.3,162,23,76,1.0,78.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,1763.6
616,944.9,237.5,108,30,206,0.2,163.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,271.5
617,-495.8,630.9,103,13,249,18.6,83.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,1704.2
618,-603.5,648.0,185,28,106,17.1,137.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,376.7
619,409.8,-1.8,201,45,237,20.6,131.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,414.1
620,-827.8,-377.3,162,30,256,9.1,263.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2158.8
621,683.4,-4.3,104,1,97,14.3,182.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,528.6
622,310.1,-882.6,201,22,338,21.0,234.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,405.9
623,127.7,314.3,109,23,243,9.4,303.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,3407.1
624,-370.8,-145.1,145,18,118,25.8,254.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3087.7
625,447.2,-865.6,145,11,56,14.8,337.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,857.3
626,-13.8,443.5,101,29,176,12.7,49.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,25.8
627,449.4,-905.3,164,1,111,17.4,36.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,0.2
628,180.0,162.8,106,3,255,28.6,177.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1780.5
629,-34.0,-600.8,149,44,148,21.5,4.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1852.8
630,247.0,432.3,102,25,70,4.1,251.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,1.3
631,-742.2,366.9,123,17,114,15.6,97.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1907.7
632,-440.1,-140.7,181,11,152,18.3,131.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,216.6
633,-858.9,938.5,189,26,115,5.7,235.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,562.0
634,605.2,-479.8,123,19,51,25.6,35.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,535.3
635,568.5,76.7,123,9,285,22.4,143.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,556.7
636,560.3,683.2,164,43,354,19.3,57.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1071.5
637,724.1,-368.4,121,35,45,9.2,67.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1273.2
638,-60.5,313.1,186,36,287,18.1,125.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1005.0
639,-717.2,468.1,109,27,135,10.0,187.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3419.5
640,579.2,541.5,165,32,209,6.7,19.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1094.0
641,-350.2,-197.6,204,17,194,9.8,221.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3327.0
642,371.8,125.0,201,22,269,5.4,17.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1002.3
643,507.1,260.7,201,31,76,22.6,205.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,373.8
644,359.2,615.8,202,30,164,30.3,245.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,582.9
645,-691.9,245.3,149,8,144,26.9,164.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,2718.8
646,-594.5,-687.3,148,40,311,11.5,341.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,735.7
647,831.1,825.6,189,32,217,19.9,190.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,220.6
648,830.2,700.0,162,17,103,13.5,187.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,871.6
649,22.6,-478.1,203,22,266,16.7,78.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1823.2
650,-936.2,-241.8,188,14,338,16.5,80.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,532.9
651,-377.7,-282.9,143,29,248,16.7,74.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,644.9
652,476.4,786.7,204,0,41,20.7,184.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1019.2
653,44.7,-717.7,142,33,60,11.1,357.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,685.4
654,457.3,-69.1,185,7,58,24.3,32.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,606.5
655,-122.0,250.3,187,43,99,10.5,136.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,227.3
656,-265.6,-115.9,141,31,139,4.1,79.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,643.8
657,35.3,-704.6,106,23,201,6.4,35.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,3419.5
658,612.5,-936.2,161,36,192,1.1,282.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,50.0
659,-759.3,-792.7,148,25,85,18.0,164.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1320.1
660,-308.3,-304.6,104,38,78,25.4,265.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1779.6
661,-128.1,576.1,182,29,9,1.0,273.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,109.6
662,196.1,-9.5,201,25,349,7.6,323.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,916.3
663,440.1,658.1,105,10,29,13.6,155.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,320.7
664,-84.1,-227.7,183,39,261,10.6,175.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,262.0
665,-474.3,202.1,142,29,336,7.8,144.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,22.0
666,-865.3,920.5,105,16,135,23.5,285.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,2740.1
667,123.5,-844.9,101,3,5,26.0,122.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,6.2
668,-88.7,-72.2,162,7,297,14.0,251.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1491.4
669,370.5,861.7,162,33,166,26.8,14.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1224.9
670,909.1,-745.0,105,28,120,1.9,151.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,3419.5
671,862.4,716.5,103,24,41,6.7,342.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
672,-62.5,860.7,124,10,146,25.7,142.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,702.5
673,849.5,-477.9,185,18,240,4.0,188.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,449.9
674,-672.2,-734.5,101,15,53,28.8,118.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1016.1
675,354.9,69.8,144,33,25,29.6,190.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1099.1
676,265.6,-416.8,124,15,208,22.3,30.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,286.7
677,-43.7,-511.8,143,30,301,1.4,12.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,771.3
678,442.6,-123.6,203,15,233,16.9,351.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1669.7
679,181.1,192.1,146,22,279,17.6,296.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,1092.6
680,-176.8,-111.1,162,8,43,27.5,138.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,827.8
681,-658.8,883.2,162,5,272,4.9,342.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,2112.5
682,-520.9,-737.1,187,38,294,6.9,49.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,295.8
683,-557.9,609.3,146,5,150,23.8,224.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,785.3
684,572.7,901.3,124,38,273,0.1,103.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,2141.4
685,953.0,716.3,107,45,160,28.2,130.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,2552.6
686,-708.0,-902.1,203,7,46,7.6,157.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,3263.9
687,285.6,918.3,189,35,142,9.3,242.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,517.3
688,-338.2,589.3,181,11,213,10.2,356.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,39.4
689,171.5,231.8,141,26,161,22.2,32.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,754.8
690,-315.3,-117.5,187,38,27,28.8,246.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,572.0
691,-2.2,949.3,109,11,341,6.0,104.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3419.5
692,-466.3,567.4,161,25,248,6.3,332.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1172.2
693,717.2,-292.3,144,29,72,30.2,35.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,723.2
694,800.3,499.3,185,14,174,9.6,241.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,517.5
695,-834.0,456.8,148,37,98,15.9,17.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,661.2
696,-409.5,-82.7,122,17,29,0.9,138.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,718.6
697,-940.7,222.5,146,8,347,27.5,68.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,435.9
698,-363.1,797.0,149,43,178,22.6,276.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,661.2
699,732.1,81.0,144,42,44,17.4,84.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,941.4
700,673.0,644.9,201,30,267,19.6,219.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,335.1
701,-436.4,-275.9,201,45,145,22.4,245.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,621.1
702,-710.1,-777.0,189,42,34,30.8,133.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,280.4
703,736.7,-237.3,103,26,297,3.7,28.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,3333.9
704,427.9,232.2,106,39,98,25.4,56.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,23.1
705,-21.6,-828.6,101,4,190,21.7,334.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,31.1
706,-431.0,-893.3,121,18,99,7.0,55.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,48.9
707,-284.7,358.0,186,10,281,29.8,318.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,896.0
708,316.7,-957.3,165,40,286,25.4,53.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,218.8
709,680.5,78.0,203,15,5,17.7,205.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1265.9
710,-562.7,109.0,121,27,189,8.3,280.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,29.4
711,-313.0,72.1,145,31,234,22.8,332.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1848.8
712,-379.2,-454.5,144,19,53,25.5,343.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1502.5
713,756.4,-285.1,145,19,357,14.7,33.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1557.7
714,444.5,747.8,109,37,53,0.2,151.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1440.7
715,-143.6,260.1,204,21,37,17.1,64.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1635.5
716,-552.1,916.0,163,9,322,17.5,142.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,313.8
717,166.3,-20.4,124,19,350,2.4,198.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3419.3
718,395.1,36.0,203,1,351,5.4,86.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,3265.6
719,-428.0,258.8,162,25,285,8.6,312.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1912.4
720,-612.9,160.0,188,4,76,12.9,37.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,737.7
721,-17.3,705.0,102,20,196,1.4,158.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2813.5
722,60.0,-644.3,141,23,29,8.8,300.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,244.9
723,828.5,294.3,185,6,319,14.7,312.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,649.2
724,452.6,528.5,121,13,310,26.6,279.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,167.0
