run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
5022,-755.1,640.0,101,26,297,25.9,332.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5023,197.2,-498.3,101,43,5,24.1,289.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5024,-652.1,340.4,101,36,221,4.6,269.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5025,842.8,806.2,101,11,143,19.2,292.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5026,375.9,-899.1,101,41,127,3.3,129.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5027,-684.6,40.4,101,35,42,10.2,225.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5028,263.3,299.3,101,37,54,27.5,94.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5029,-42.7,665.4,101,14,12,13.9,68.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5030,719.7,94.9,101,34,193,0.9,25.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5031,192.0,135.9,101,42,85,8.0,168.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5032,-486.2,719.1,101,42,122,27.3,229.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5033,28.3,-207.0,101,26,2,14.6,1.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5034,-189.2,630.9,101,31,34,5.5,24.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5035,-315.5,-843.5,101,8,53,21.2,268.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5036,229.7,-176.0,101,20,6,9.5,253.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5037,-808.9,30.2,101,27,331,23.0,152.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5038,-572.8,-607.8,101,17,195,7.6,325.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5039,-27.8,804.3,101,18,330,18.4,242.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5040,-203.4,661.9,101,43,47,26.6,169.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5041,-654.2,158.5,101,36,44,5.3,91.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5042,-672.6,-266.7,101,15,201,30.2,310.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5043,107.7,-316.1,101,25,25,8.9,31.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5044,319.0,589.6,101,43,175,13.1,269.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5045,85.9,-416.7,101,34,304,19.7,317.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5046,-839.6,-413.3,101,37,294,15.8,68.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5047,788.6,826.8,101,9,210,17.5,284.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5048,-317.2,-198.2,101,12,226,9.9,238.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5049,-217.5,-541.8,101,24,10,3.9,22.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5050,-248.7,-736.2,101,44,360,25.8,213.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5051,-63.6,786.2,101,0,44,27.6,157.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5052,798.8,814.7,101,1,51,8.1,239.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5053,660.0,-191.5,101,17,316,17.7,45.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5054,96.5,790.3,101,32,276,28.2,230.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5055,162.5,553.8,101,15,97,1.8,279.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5056,851.8,-811.6,101,36,345,3.7,115.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5057,655.7,-912.1,101,2,3,12.1,144.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5058,560.2,520.3,101,6,243,29.1,238.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5059,878.3,-802.4,101,45,161,29.9,305.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5060,-443.9,876.9,101,27,86,22.7,192.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5061,-909.6,385.5,101,5,215,15.5,22.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5062,286.6,229.9,101,18,328,6.6,93.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5063,159.4,183.3,101,32,331,3.6,326.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5064,587.7,764.5,101,43,115,7.8,194.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5065,-652.7,-444.9,101,13,189,6.8,254.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5066,-429.1,509.9,101,12,201,16.6,96.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5067,-395.7,-470.1,101,23,246,25.5,208.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5068,-295.1,575.9,101,38,22,14.4,193.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5069,682.9,67.2,101,14,226,20.4,106.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5070,402.9,-743.8,101,32,169,4.8,257.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5071,-201.4,-736.7,101,44,158,7.5,268.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5072,766.0,139.5,101,13,92,8.0,272.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5073,-581.8,-488.0,101,12,285,1.8,324.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5074,-678.5,919.1,101,43,205,25.9,251.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5075,-819.5,-519.1,101,0,340,1.2,270.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5076,-875.8,453.7,101,15,192,16.6,312.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5077,454.3,-924.0,101,1,2,15.7,159.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5078,529.9,121.9,101,45,220,10.0,91.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5079,-589.5,-484.9,101,8,216,15.9,359.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5080,-276.1,-808.9,101,21,207,2.4,68.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5081,552.3,881.7,101,38,67,13.2,178.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5082,-771.0,-446.8,101,33,334,19.7,25.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5083,487.2,370.9,101,12,276,8.3,307.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5084,-32.4,-199.1,101,29,35,8.2,1.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5085,6.5,740.3,101,27,16,7.9,84.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5086,956.9,-550.9,101,0,200,29.8,127.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5087,644.3,886.0,101,5,44,16.0,143.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5088,470.0,630.0,101,41,4,14.4,340.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5089,217.9,460.4,101,39,201,20.7,139.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5090,-370.1,558.9,101,39,41,23.9,198.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5091,-595.7,-116.3,101,4,52,2.0,329.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5092,234.1,-923.6,101,0,42,8.8,158.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5093,-596.6,-641.9,101,13,82,14.0,53.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5094,722.0,-320.4,101,7,160,26.0,77.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5095,-128.1,-776.0,101,42,209,14.2,22.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5096,437.8,-730.3,101,32,288,14.1,338.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5097,-23.2,534.5,101,2,83,9.8,55.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5098,-928.6,136.6,101,39,289,15.3,301.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5099,-359.5,-726.9,101,4,252,25.5,172.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5100,-601.9,-729.2,101,13,160,23.8,123.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5101,28.1,524.4,101,24,257,16.9,6.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5102,456.4,592.9,101,16,176,20.6,43.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5103,-663.0,343.4,101,39,54,13.3,24.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5104,193.5,840.0,101,1,186,7.6,147.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5105,189.5,754.3,101,41,356,25.1,105.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5106,512.2,312.1,101,4,340,10.6,186.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5107,266.9,-264.8,101,41,273,6.9,331.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5108,-85.8,892.3,101,38,126,6.9,263.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5109,-48.9,-372.3,101,27,162,24.6,139.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5110,498.9,-210.6,101,44,170,18.2,2.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5111,822.1,-84.6,101,14,213,10.9,247.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5112,-319.0,-676.8,101,42,175,8.3,199.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5113,640.6,-413.0,101,1,295,4.9,102.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5114,181.1,-265.8,101,15,306,21.9,290.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5115,342.4,-260.0,101,41,245,18.8,12.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5116,180.4,-946.7,101,40,279,6.4,312.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5117,-74.9,811.4,101,13,357,4.0,97.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5118,661.8,-136.0,101,24,39,10.4,304.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5119,778.8,562.7,101,37,77,13.4,206.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5120,103.5,-19.9,101,14,2,28.4,276.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5121,-452.7,946.7,101,1,10,15.3,28.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5122,25.9,-408.3,101,36,353,10.4,26.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5123,-311.9,-50.6,101,24,293,0.0,37.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5124,-714.5,936.6,101,40,196,14.2,13.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5125,-74.8,480.0,101,43,191,21.1,149.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5126,410.2,-775.2,101,20,193,23.6,291.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5127,364.7,-279.1,101,11,277,11.7,205.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5128,295.4,488.8,101,9,193,14.8,288.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5129,722.2,429.0,101,0,343,30.0,276.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5130,709.9,-29.4,101,37,255,21.8,37.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5131,-716.1,-322.8,101,23,128,1.4,92.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5132,-290.5,223.0,101,29,341,19.6,168.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5133,394.6,-705.6,101,38,342,27.5,170.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5134,-477.3,78.9,101,5,290,18.4,50.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5135,-126.5,-35.2,101,19,354,23.7,11.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5136,-419.4,336.7,101,10,107,15.7,322.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5137,291.2,-303.0,101,8,211,24.7,168.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5138,-60.5,10.8,101,42,250,19.3,357.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5139,902.5,-571.4,101,14,143,24.4,331.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5140,86.2,70.0,101,42,109,14.1,111.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5141,624.2,514.0,101,23,310,27.6,178.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5142,318.8,-193.0,101,9,31,24.1,27.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5143,-12.5,-222.0,101,8,245,8.8,168.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5144,713.3,433.3,101,28,22,27.7,145.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5145,-33.8,245.3,101,27,258,27.9,298.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5146,-380.5,-624.0,101,17,330,22.8,324.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5147,285.9,816.7,101,41,84,3.5,319.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5148,649.6,-476.5,101,35,111,8.9,169.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5149,-789.2,796.9,101,11,266,3.8,23.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5150,121.3,-247.4,101,15,221,7.6,10.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5151,-183.4,76.4,101,19,16,1.9,253.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5152,-825.1,161.5,101,4,172,24.8,229.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5153,75.0,853.4,101,34,67,9.8,354.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5154,-334.0,-372.0,101,23,137,5.5,268.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5155,-216.5,184.1,101,43,54,14.3,174.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5156,733.0,-66.5,101,25,327,8.7,28.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5157,-735.0,-803.9,101,10,64,29.8,176.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5158,470.5,23.1,101,35,191,19.3,265.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5159,-869.0,-670.2,101,4,178,11.3,12.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5160,401.3,-320.8,101,14,212,30.3,270.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5161,-397.2,101.1,101,2,67,22.1,139.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5162,50.5,-469.2,101,7,252,26.8,80.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5163,2.6,-51.4,101,39,235,5.9,330.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5164,-815.0,-842.3,101,41,108,14.3,252.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5165,-863.0,-569.7,101,33,189,16.6,40.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5166,-428.3,-817.7,101,6,236,19.0,330.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5167,-370.7,183.2,101,26,262,21.4,318.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5168,-651.6,530.5,101,30,177,10.0,41.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5169,-370.7,-356.4,101,34,271,15.0,278.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5170,-160.8,129.3,101,15,108,22.2,241.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5171,-392.1,434.7,101,31,195,15.9,172.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5172,562.8,-850.1,101,42,119,3.2,347.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5173,128.5,352.4,101,17,125,7.7,308.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5174,892.3,-336.8,101,14,202,28.6,323.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5175,404.6,-220.5,101,11,271,23.9,10.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5176,198.2,-392.0,101,43,165,11.4,250.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5177,447.5,347.9,101,1,65,9.5,322.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5178,254.8,-418.0,101,44,121,9.0,148.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5179,-147.4,219.6,101,0,342,14.7,223.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5180,-956.3,939.1,101,37,315,5.6,65.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5181,-534.2,-768.5,101,18,72,8.6,59.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5182,218.1,-876.7,101,32,70,12.3,47.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5183,432.4,-70.8,101,19,208,18.2,74.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5184,-547.6,158.0,101,17,255,30.7,141.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5185,-124.3,893.9,101,22,29,12.9,47.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5186,-176.0,-90.8,101,22,203,8.5,55.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5187,-894.4,594.8,101,17,83,2.8,117.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5188,-860.7,625.1,101,44,165,18.1,253.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5189,854.4,-912.6,101,16,258,26.7,123.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5190,-7.2,169.1,101,17,236,3.8,241.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5191,266.4,-629.9,101,15,155,1.2,265.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5192,43.8,-136.3,101,32,93,0.6,148.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5193,-278.3,-918.8,101,2,336,6.7,307.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5194,441.2,-863.7,101,40,204,22.3,155.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5195,-616.4,116.2,101,6,279,4.0,113.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5196,-799.4,665.2,101,6,347,4.4,20.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5197,-861.0,577.6,101,14,253,19.3,334.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5198,-147.4,788.5,101,21,67,10.1,297.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5199,-731.2,-725.4,101,29,298,6.3,256.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5200,176.0,-826.2,101,11,126,23.5,187.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5201,-952.6,-872.2,101,38,4,26.7,267.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5202,142.7,-881.1,101,10,102,19.1,119.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5203,821.5,-836.1,101,27,312,3.0,152.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5204,-195.6,-153.5,101,2,193,29.5,21.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5205,454.8,-358.6,101,12,15,3.5,73.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5206,615.6,325.7,101,45,258,18.9,327.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5207,-90.6,173.6,101,7,161,28.9,233.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5208,-500.5,-936.9,101,1,207,13.1,81.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5209,-906.4,-298.7,101,13,265,26.0,29.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5210,316.0,241.0,101,40,127,3.3,230.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5211,662.4,302.7,101,39,155,11.6,32.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5212,-941.3,-93.6,101,18,349,12.7,109.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5213,-291.6,-853.1,101,39,43,17.0,112.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5214,61.5,536.4,101,5,48,15.5,317.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5215,260.1,665.4,101,40,177,22.9,348.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5216,-372.8,926.0,101,37,274,0.3,351.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5217,574.6,132.0,101,1,168,21.5,235.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5218,722.7,9.8,101,26,278,1.3,186.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5219,780.7,-68.0,101,3,310,19.0,316.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5220,61.8,-413.2,101,42,216,9.6,55.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5221,456.4,87.6,101,19,149,7.3,268.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5222,394.3,248.1,101,13,60,7.5,196.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5223,-937.8,779.1,101,39,301,12.2,246.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5224,954.2,-149.5,101,21,263,18.9,2.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5225,-544.7,467.2,101,20,260,0.8,72.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5226,-940.4,-642.7,101,20,59,4.0,198.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5227,918.1,-19.3,101,9,14,2.8,195.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5228,154.8,404.6,101,44,25,8.4,348.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5229,259.9,-570.9,101,14,213,1.7,182.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5230,-202.4,360.5,101,12,46,14.3,179.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5231,-501.0,-69.8,101,32,43,24.4,81.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5232,26.8,841.3,101,8,298,11.5,14.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5233,106.1,-946.6,101,37,133,25.6,290.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5234,-657.1,-923.1,101,23,177,30.4,218.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5235,-305.0,-579.6,101,16,265,11.7,177.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5236,-633.6,-102.1,101,9,214,4.3,210.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5237,65.8,-73.1,101,33,23,8.0,220.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5238,-805.4,666.8,101,14,92,17.2,240.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5239,550.1,90.1,101,1,17,21.8,258.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5240,-196.2,805.1,101,25,36,8.1,224.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5241,85.2,400.4,101,19,224,29.8,188.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5242,-730.0,802.2,101,4,131,16.8,11.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5243,-512.3,287.8,101,4,60,28.3,232.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5244,100.2,116.5,101,15,197,27.0,41.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5245,710.7,-892.9,101,41,53,29.2,251.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5246,-543.5,-828.4,101,13,258,2.0,283.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5247,-547.3,498.9,101,21,192,26.3,28.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5248,-177.8,249.2,101,32,280,2.5,131.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5249,887.9,-506.9,101,19,60,30.0,18.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5250,-316.4,91.7,101,13,343,19.7,90.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5251,-360.2,570.8,101,16,57,20.9,138.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5252,-825.7,744.2,101,2,134,26.7,327.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5253,331.1,754.3,101,28,291,5.7,313.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5254,291.2,-340.0,101,42,132,3.7,222.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5255,336.3,-863.8,101,39,296,22.1,77.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5256,635.6,-798.9,101,40,49,10.8,173.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5257,-475.6,-247.8,101,37,191,26.7,145.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5258,66.1,517.5,101,21,254,14.0,297.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5259,-353.1,-947.5,101,31,58,16.1,135.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5260,-283.9,151.5,101,6,314,13.1,80.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5261,814.8,593.7,101,7,49,18.4,200.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5262,669.3,-538.7,101,33,226,4.6,202.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5263,-61.8,60.7,101,43,332,29.2,10.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5264,-129.6,826.7,101,41,148,0.4,263.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5265,-780.4,316.1,101,26,252,21.4,328.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5266,-763.4,-897.4,101,21,306,11.6,261.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5267,-504.0,-109.8,101,27,214,24.8,256.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5268,-23.3,-30.1,101,40,356,13.7,95.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5269,712.9,3.8,101,27,67,20.0,245.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5270,129.6,-506.2,101,40,208,22.1,337.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5271,889.3,-495.9,101,38,259,28.2,350.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5272,-656.0,772.3,101,15,114,23.7,281.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5273,-311.1,400.2,101,12,80,18.7,141.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5274,912.7,-947.1,101,33,339,6.4,47.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
